旅館名稱,最低房價,最高房價,地址,圖片連結,城市,網站,電話
福星旅店,6000,10000,"No.45, Fuxing N. Rd., Xitun Dist., Taichung City 407, Taiwan",https://taiwan.taiwanstay.net.tw/twpic/1535.jpg?v=20250516,西屯區,,886-4-27069007
花梨客棧民宿,800,8000,"No.5, Ln. 188, Wenguang Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,http://www.taiwan-learningchinese.com,886-6-9264488
小時光之朵朵雲民宿,3000,4000,"No.342, Xiwei Vil, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9270398
卡樂風民宿,3200,7500,"No.20, Ln. 51, Shanban Rd., Liuqiu Township, Pingtung County 929, Taiwan (R.O.C.)",,琉球鄉,,886-987-888330
雀客快捷台中福星二館,9600,13800,"No.35, Fuxing N. 3rd St., Xitun Dist., Taichung City 407, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/186620.jpg?v=20250516,西屯區,,886-4-27003268
九份山午輝明民宿,3300,6000,"No.35-1, Qiche Rd., Ruifang Dist., New Taipei City 224, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/266291.jpg?v=20250516,瑞芳區,,886-2-24976488
趣淘漫旅-台東,11000,17000,"No.260, Xinzhan Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/120100.jpg?v=20250516,台東市,https://taitung.chamcham.com.tw/,886-89-231188
小羊房民宿,2400,4200,"No.5, Ln. 148, Yanping St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/281189.jpg?v=20250516,花蓮市,http://www.cozyhousetw.com,886-981-150227
幸福來了民宿,4000,6000,"No.153, Guomin 8th St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",,花蓮市,http://happiness.bnbhl.net/,886-911-386106
儷萊旅館,3960,12000,"8-11F., No.21, Sec. 1, Zhonghua Rd., Zhongzheng Dist., Taipei City 100, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/25013.jpg?v=20250516,中正區,,886-2-23111440
琚九屋民宿,4500,6800,"No.121, Qingbian Rd., Ruifang Dist., New Taipei City 225, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/268104.jpg?v=20250516,瑞芳區,,886-908-555958
晴天民宿,1500,2500,"No.22, Ln. 117, Sec. 2, Wujie Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/1395.jpg?v=20250516,五結鄉,http://11722sunny.wixsite.com/yilansunny,886-937-933739
十三層民宿,4000,8000,"No.36-2, Changren Rd., Ruifang Dist., New Taipei City 224, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/16678.jpg?v=20250516,瑞芳區,,886-928-511389
伊莎貝爾民宿,1600,6000,"No.116-2, Jiali 2nd St., Xincheng Township, Hualien County 971, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/281052.jpg?v=20250516,新城鄉,https://twstay.com/RWD/album.aspx?BNB=isabelle116&amp;fbclid=IwAR3pj3v7Tz9SkbHD18SvQDHPnqCFKzls5mcLhZwVZM9hYM77S0h3hvyPKU,886-3-8265655
秀水渡假別館,5000,5000,"No.25-6.25-7.25-8, Xiushui Ln., Yuchi Township, Nantou County 555, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/4993.jpg?v=20250516,魚池鄉,http://www.sunfog1.com.tw,886-49-2855178
海之旅民宿,2600,2600,"No.29之1, Sanmin Rd., Liuqiu Township, Pingtung County 929, Taiwan (R.O.C.)",,琉球鄉,,886-8-8612330
富源潭行館民宿,9800,12800,"No. 165, Fuyuan Rd., Beinan Township, Taitung County 954, Taiwan (R.O.C.)",,卑南鄉,,886-89-220699
伯爵城堡,4200,7000,"No.600, Sec. 2, Wujie Central Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",,五結鄉,,886-919-706386
洛碁大飯店舞衣南京館,3000,18000,"NO.163,SEC.2.NANJING E.ROAD.,ZHONGSHAN DIST.,TAIPEI CITY 104 TAIWAN",https://taiwan.taiwanstay.net.tw/twpic/6987.jpg?v=20250516,中山區,https://mainanjing.greenworldhotels.com/,886-2-25035511
小旅行迷你旅店,4800,5000,"No.103, Guolian 1st Rd., Hualien City, Hualien County 970, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/8543.jpg?v=20250516,花蓮市,http://www.minivoyage.com/,886-3-8321150
米蘭穀堡H館,6000,8000,"No.8, Aly. 76, Ln. 309, Daji 5th Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",,五結鄉,,886-3-9509398
吉祥城堡民宿,8800,8800,"No.23-2, Zhixin St., Shoufeng Township, Hualien County 974, Taiwan (R.O.C.)",,壽豐鄉,,886-912-855222
瑪莉特調民宿,4500,5000,"No.171, Sec. 1, Xing’an Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/9885.jpg?v=20250516,台東市,,886-921-204100
金瑪琍民宿,4200,5200,"No.17, Xinzhan 2nd St., Taitung City, Taitung County 950, Taiwan (R.O.C.)",,台東市,,886-89-237305
松香雅筑休閒園區民宿,2700,5400,"No.60, Ln. 15, Neipu Rd., Puli Township, Nantou County 545, Taiwan (R.O.C.)",,埔里鎮,http://0492990388.ego.tw,886-49-2990388
米多好民宿,3600,3600,"No.18, Ln. 720, Sec. 3, Zhonghua Rd., Luye Township, Taitung County 955, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/21311.jpg?v=20250516,鹿野鄉,,886-89-552297
力歐時尚旅館,3000,5000,"1-9F., No.9, Yanping S. Rd., Zhongzheng Dist., Taipei City 100, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/968.jpg?v=20250516,中正區,http://www.liohotel.com.tw/,886-2-23145296
典雅民宿,1200,2000,"No.113, Heping Rd., Guanshan Township, Taitung County 956, Taiwan (R.O.C.)",,關山鎮,,886-89-812085
宅民宿,4000,6600,"No.10, Aly. 275, Sec. 3, Zhongxing Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/242346.jpeg?v=20250516,台東市,,886-973-721826
信星旅館,3200,4200,"5F., No.50~ No.50-11,4F., No.48~ No.48-11, Huayin St., Datong Dist., Taipei City 103, Taiwan (R.O.C.",https://taiwan.taiwanstay.net.tw/twpic/50130.jpg?v=20250516,大同區,http://www.starhostel.com.tw,886-2-25562015
捷樂民宿,5000,7000,"No.33-15, Fuxing St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",,花蓮市,,886-927-820319
秀福民宿,3600,6000,"No.8, Ln. 5, Sanjie 3rd Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",,五結鄉,,886-921-200977
三五民宿,2600,3600,"No.1, Ln. 22, Yangming Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/35531.jpg?v=20250516,馬公市,https://xn--35-jh1dx01d.com/,886-6-9266818
星語休閒民宿,4800,6400,"No.17-28, Zhujiang, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9951033
知本芙儷渡假酒店,4600,8800,"No.33.30, Dashun Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/197961.jpg?v=20250516,台東市,https://www.fulichihpen-resort.com/,886-89-511555
美上美旅館,1500,2000,"11F., No.168, Sec. 1, Siyuan Rd., Wanhua District, Taipei City",,萬華區,,886-2-23088105
老公老婆民宿,2600,4000,"No.6-50, Houkutan, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9911283
洛碁大飯店協美,3000,17000,"10-12F., No.181, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/83342.jpg?v=20250516,中山區,,886-2-25971281
公爵城堡,4200,5800,"No.598, Sec. 2, Wujie Central Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",,五結鄉,,886-919-706386
悅川酒店,10000,36000,"No.123, Sec. 5, Zhongshan Rd., Yilan City, Yilan County 260, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/12397.jpg?v=20250516,宜蘭市,http://www.waldenhotels.com/,886-3-9699555
臻芯和苑民宿,2600,3600,"No.171-8, Suoguangang, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9950618
高記石之屋民宿,5800,5800,"No.91, Ln. 58, Sec. 2, Qinhe Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",,五結鄉,,886-966-656893
興安古家民宿,3200,6400,"No.796, Sec. 2, Jianguo Rd., Hualien City, Hualien County 970, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/168313.jpg?v=20250516,花蓮市,,886-933-481180
黎亞兒民宿,4500,5500,"No.3, Ln. 101, Anhe Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/279001.jpeg?v=20250516,台東市,,886-978-361828
漫旅時光,6600,9600,"3F., No.282, Linsen N. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",,中山區,,886-2-25617711
香樹花園酒店,18000,67500,"7-11F., No.566, Sec. 2, Tiding Blvd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/3211.jpg?v=20250516,中山區,http://www.saurahotel.com.tw,886-2-85023955
沐夏風情民宿,2800,3800,"No.291, Siwei Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9273630
5+1民宿,3800,7800,"No.83-63, Xiwei, Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/288971.jpg?v=20250516,馬公市,,886-6-9269656
蘋果香味民宿,1200,5800,"No.1-111, Guangming Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9214036
卡夫人背包客棧,300,6000,"7F, No.34, Guanqian Rd., Taipei, Taiwan(R.O.C.)",,中正區,https://www.cavemen.com.tw/,886-2-23881666
家麗堡精緻民宿,2800,4000,"No.189, Fuqiang Rd., Hualien City, Hualien County 970, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/28847.jpg?v=20250516,花蓮市,,886-3-8563036
裕元花園酒店,10164,101640,"No. 610, Sec. 4, Taiwan Boulevard, Xitun Dist., Taichung City 40764, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/88694.jpg?v=20250516,西屯區,http://www.windsortaiwan.com,886-4-24656555
水之季主題旅館,1000,3800,"2F., No.119, Zhongshan 1st Rd., Zhongshan Dist., Keelung City 203, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/2915.JPG?v=20250516,中山區,http://www.seasonofwater.com,886-2-24282524
愛上花蓮國際背包客棧民宿,3200,8000,"No.76, Ln. 2, Guomin 8th St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",,花蓮市,,886-933-482203
海享民宿,3000,3200,"No.55-1, Haibin St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",,花蓮市,,886-938-565507
葉惠美的家民宿,1000,3000,"No.9, Aly. 28, Ln. 151, Yong’an Rd., Luye Township, Taitung County 955, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/65337.jpg?v=20250516,鹿野鄉,,886-89-551405
小北歐民宿,3800,4500,"No.36, Xinzhan 2nd St., Taitung City, Taitung County 950, Taiwan (R.O.C.)",,台東市,http://viking.taitungbnb.net,886-988-968608
我的最愛心湖夢幻城堡,2000,3000,"No.307, Dazhong 1st Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/92162.jpg?v=20250516,五結鄉,https://www.dream520.tw/,886-937-779603
米樂民宿,5500,7500,"No.33-3, Guomin Central Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",,五結鄉,,886-975-286377
鴻福優雅商旅,3000,3000,"No.15, Zhongqin St., Zhongli Dist., Taoyuan City 320, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/115928.jpg?v=20250516,中壢區,,886-3-4626857
寶華大飯店,3600,6200,"No.2, Zhongzheng Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/11001.jpg?v=20250516,馬公市,http://www.bowahotel.com.tw,886-6-9274881
愛丁堡星夜桂冠民宿,2800,3800,"No.247-8, Xiwei, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-933-924477
大新飯店,9800,11800,"11-12F., No.246, Changchun Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",,中山區,,886-2-25068866
糖心寶貝,5500,7500,"No.397, Sec. 2, Wujie Central Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/176857.jpg?v=20250516,五結鄉,,886-905-813768
太魯閣新城老街民宿,3000,6000,"No.6-1, Ln. 1, Ren’ai Rd., Xincheng Township, Hualien County 971, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/282319.jpg?v=20250516,新城鄉,,886-3-8611828
理想窩民宿,6000,6000,"No.17-41, Zhujiang, Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/35813.jpg?v=20250516,馬公市,,886-952-651091
日月潭大飯店,11000,66000,"No.419, Zhongshan Rd., Yuchi Township, Nantou County 555, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/5675.jpg?v=20250516,魚池鄉,http://www.smlh.com.tw,886-49-2855511
探索汽車旅館延平館,3380,12880,"No.23, Sec. 5, Yanping N. Rd., Shilin Dist., Taipei City 111, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/101272.jpg?v=20250516,士林區,http://discoverygroup.com.tw,886-2-88112588
金馬大飯店,4200,6800,"No.12, Henan 2nd Rd., Sinsing Dist., Kaohsiung City 800, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/46542.jpg?v=20250516,新興區,,886-7-2865141
鐵花108民宿,2800,2800,"No.108, Tiehua Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",,台東市,,886-936-936120
聖托里尼民宿,2300,3800,"No.61, Xinyi Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-961-138988
日月花嫁渡假屋,1800,2800,"No.24-1, Yongchuan Ln., Yuchi Township, Nantou County 555, Taiwan (R.O.C.)",,魚池鄉,,886-49-2897067
夜光商旅,2000,4200,"No.11, Ln. 55, Neijiang St., Wanhua Dist., Taipei City 108, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/8011.jpg?v=20250516,萬華區,,886-2-23815059
碧城故事民宿,3800,5800,"No.342, Hanyang N. Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/259882.jpg?v=20250516,台東市,,886-926-308726
天祥林海龍王渡假旅店,7000,16000,"No.18, Ln. 390, Sanduo Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/146314.jpg?v=20250516,馬公市,,886-6-9265656
安逸民宿,1800,3100,"No.117, Qingbian Rd., Ruifang Dist., New Taipei City 224, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/268173.jpg?v=20250516,瑞芳區,,886-2-24960967
首福大飯店,6600,11000,"No.12, Minzhu Rd., Xinxing Dist., Kaohsiung City 800, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/259173.jpg?v=20250516,新興區,,886-7-2867703
風箏民宿,2500,3000,"No.10, Ln. 231, Sec. 1, Jilin Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",,台東市,https://booking.owlting.com/thekite?start=2020-04-27&amp;end=2020-04-28&amp;adult=1&amp;child=0&amp;infant=0,886-905-275256
台東旅人民宿,4500,4500,"No.167, Min’an St., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/290168.jpg?v=20250516,台東市,,886-89-230267
海洋派對親子民宿,4800,6800,"No.100-2, Dongwen’ao, Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/144133.jpg?v=20250516,馬公市,,886-6-9217776
金都大飯店,3200,9500,"1-2F., No.300, Wenquan Rd., Beinan Township, Taitung County 954, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/79280.jpg?v=20250516,卑南鄉,,886-89-515888
鮪魚家族飯店高雄館,11000,16500,"No.10, Bade 2nd Rd., Xinxing Dist., Kaohsiung City 800, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/2969.jpg?v=20250516,新興區,,886-7-2863011
高記水之屋民宿,5800,7800,"No.87, Ln. 58, Sec. 2, Qinhe Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/77677.jpg?v=20250516,五結鄉,,886-966-656893
尚和民宿,1800,4200,"No.71-12, Dongwei Vil., Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9221318
長堤民宿(特色民宿),2000,5000,"No.166, Minzu Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9266293
夢的堡壘海景民宿(特色民宿),5600,12000,"No.110-17, Zhujiang, Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/46560.jpg?v=20250516,馬公市,,886-6-9951122
伊倫商務旅館,6000,8000,"No.10, Lane 123, Songjiang Rd., Jhongshan District, Taipei City 104, Taiwan (R.O.C.)",,中山區,http://www.city-hotel.com.tw,886-2-25076666
樂利213民宿,3600,4600,"No.2-13, Leli Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/22601.jpg?v=20250516,台東市,http://ittbnb.com/leli213/index.php,886-908-998208
詩漫精品旅館,9770,11530,"6F., No.8, Guanqian Rd., Zhongzheng Dist., Taipei City 100, Taiwan (R.O.C.)",,中正區,http://www.smileinn.com.tw/,886-2-23820111
凱旋酒店,8800,38800,"No.55, Jiangnan St., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/68881.jpg?v=20250516,內湖區,http://www.justpalacehotel.com.tw,886-2-87527888
茶園居,1200,2000,"No.41-1, Huashan, Gukeng Township, Yunlin County 646, Taiwan (R.O.C.)",,古坑鄉,,886-5-5900361
星空海藍大飯店,5800,11000,"No.217, Heping Rd., Hualien City, Hualien County 970, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/26585.jpg?v=20250516,花蓮市,http://shinyoceanhotel.com,886-3-8325788
鳥窩民宿,4200,5600,"2F., No.1-2, Shuangtougua, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9213588
街角民宿,3800,4800,"No.560, Zhongshan Rd., Hualien City, Hualien County 970, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/50282.JPG?v=20250516,花蓮市,http://www.corner-inn.tw/,886-3-8575118
凹凸宿嬉遊,5000,5000,"NO. 12, LN. 56, WENCHANG RD., GUKENG TOWNSHIP, YUNLIN COUNTY 646, TAIWAN (R.O.C.)",,古坑鄉,https://www.facebook.com/stayyunlinwithus/,886-930-939017
悠然居民宿,2000,4800,"No.76, Qiche Rd., Ruifang Dist., New Taipei City 224, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/1843.jpg?v=20250516,瑞芳區,http://jiufenyouranju.hi-bnb.com/,886-2-24063005
尹媽媽溫馨小屋,1500,5000,"No.3, Ln. 268, Nanqiao 1st Rd., Yilan City, Yilan County 260, Taiwan (R.O.C.)",,宜蘭市,,886-928-645969
承攜行旅中壢中正館,15800,20800,"10F., No.51, Zhongzheng Rd., Zhongli Dist., Taoyuan City 320, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/187011.jpg?v=20250516,中壢區,https://guidehotel.com.tw/hotel-detail/431,886-3-4266628
歐卡巷,2500,4500,"No.205, Anbei Rd., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/277206.jpg?v=20250516,安平區,,886-914-028884
穎居花蓮民宿,5200,7200,"No.75, Fuyu 11th St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",,花蓮市,http://www.ingbnb.com,886-939-011075
歐香渡假民宿,3500,6000,"No.6-6, Taomi Ln., Puli Township, Nantou County 545, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/10515.jpg?v=20250516,埔里鎮,,886-910-998759
美海奇民宿,3000,6200,"No.83-60, Xiwei, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-910-884720
幸福熊民宿,3000,5000,"No.248-6, Xiwei, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-975-573111
夾腳拖的家山居民宿,1800,3500,"No.247, Jishan St., Ruifang Dist., New Taipei City 224, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/267686.jpg?v=20250516,瑞芳區,,886-905-570688
桂筑民宿,1500,3200,"No.10, Ln. 251, Daji 2nd Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/171609.png?v=20250516,五結鄉,http://dajidali.yolasite.com/,886-3-9641918
柯達大飯店台北二店,1000,20000,"No.139, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/88682.jpg?v=20250516,中山區,http://taipei2.khotels.com.tw/zh-TW/,886-2-25255555
東岸精緻商務旅館,3600,7800,"No.45, Yanping St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",,花蓮市,,886-3-8332889
夏堤民宿,4800,7000,"No.2, Ln. 51, Shanban Rd., Liuqiu Township, Pingtung County 929, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/75814.jpg?v=20250516,琉球鄉,,886-8-8611155
宜河畔民宿,2200,2200,"No.2, Aly. 7, Ln. 58, Sec. 2, Qinhe Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",,五結鄉,,886-918-515375
宏隆米絞青旅民宿,2600,3900,"No.611, Sec. 1, Zhihang Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/5217.JPG?v=20250516,台東市,,886-978-082658
小城故事民宿,3500,4200,"No.3, Ln. 232, Sec. 1, Shanxi Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/261484.jpg?v=20250516,台東市,,886-926-308726
厚生民宿,2800,4200,"2F., No.608, S. 2nd Rd., Luye Township, Taitung County 955, Taiwan (R.O.C.)",,鹿野鄉,,886-89-550867
七星帝爾民宿,5800,10000,"No.31-2, Qixing St., Xincheng Township, Hualien County 971, Taiwan (R.O.C.)",,花蓮市,,886-933-488250
冬山河左岸民宿,3600,4000,"No.10, Aly. 1, Ln. 103, Sec. 2, Qinhe Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/143946.jpg?v=20250516,五結鄉,,886-923-507500
台中之星汽車旅館,9800,9800,"388,Sec3,Liming Rd,Xitun Dist,Taichung City 407,Taiwan(R.O.C)",https://taiwan.taiwanstay.net.tw/twpic/262224.jpg?v=20250516,西屯區,,886-4-24512888
美麗殿商旅,3600,6600,"5F-10F., No.67, Fuzhong Rd., Banqiao Dist., New Taipei City 220, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/252792.JPG?v=20250516,板橋區,http://www.merryday.com.tw/,886-2-29698588
熱帶雨林民宿,1800,2600,"No.260, Qianliao Vil., Magong City, Penghu County 880, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/280757.jpg?v=20250516,馬公市,,886-6-9270420
龍家民宿,4000,5800,"No.210-1, Xiwei, Magong City, Penghu County 880, Taiwan (R.O.C.)",,馬公市,,886-6-9260779
正二旅館,2000,20000,"3-9 F, No.2, Sec. 1, Hankou St., Zhongzheng Dist., Taipei City 100, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/1473.jpg?v=20250516,中正區,,886-2-23708008
